e1_stderr,e2_value,e1_value,x0_value,y0_value,gal_sigma_value,e2_stderr,gal_flux_value,y0_stderr,gal_flux_stderr,gal_sigma_stderr,x0_stderr
0.041998168089470531,-0.41701725601099338,0.48371525271412108,1.9458727714410484,2.028289958326063,2.9849648235009352,0.041918743337314775,98.889321339773431,0.093188304016813883,3.8338812233382242,0.094073108953802886,0.1610747396241097
