e1_stderr,e2_value,e1_value,x0_value,y0_value,gal_sigma_value,e2_stderr,gal_flux_value,y0_stderr,gal_flux_stderr,gal_sigma_stderr,x0_stderr
0.022152554640991303,-0.50591305399833442,0.51061020213180441,2.0143833249371794,2.061464812458909,2.9084756146958544,0.021464360709705484,97.790227191474173,0.054657387522609284,2.2380655774875797,0.05483189320961715,0.098057985642401646
